timestamp,site_id,traffic_load,ambient_temp,battery_voltage,psu_temp,fan_speed,power_consumption,failure
2024-06-01 23:00:00,1,33.08,20.93,47.17,43.49,3237.3,8.79,0
2024-06-02 00:00:00,3,42.75,25.48,47.38,30.74,2812.1,8.96,0
2024-06-02 01:00:00,1,43.45,29.22,46.01,34.77,2744.9,9.05,0
2024-06-02 02:00:00,4,79.98,23.5,45.4,41.44,3355.2,12.61,0
2024-06-02 03:00:00,3,65.03,30.17,48.6,49.96,3172.2,12.46,0
2024-06-02 04:00:00,2,64.16,26.46,47.82,37.52,3321.1,11.53,0
2024-06-02 05:00:00,4,46.03,24.38,45.13,43.29,2921.6,9.7,0
2024-06-02 06:00:00,3,45.71,28.27,46.97,44.0,3348.4,9.8,0
2024-06-02 07:00:00,4,28.22,29.96,48.6,39.66,3190.5,6.9,0
2024-06-02 08:00:00,4,61.73,23.76,47.1,44.96,3117.2,10.88,0
2024-06-02 09:00:00,1,57.37,26.79,48.67,33.45,3156.2,10.96,0
2024-06-02 10:00:00,2,69.29,30.34,48.36,38.87,3208.0,11.93,0
2024-06-02 11:00:00,3,46.84,24.19,46.17,52.38,2922.3,10.79,0
2024-06-02 12:00:00,5,47.87,19.71,47.38,52.93,3018.7,9.52,0
2024-06-02 13:00:00,1,52.55,20.32,47.03,48.53,3171.3,10.73,0
2024-06-02 14:00:00,1,63.38,25.91,45.98,50.87,3041.7,11.74,0
2024-06-02 15:00:00,5,27.95,21.41,46.27,28.62,2762.0,7.87,0
2024-06-02 16:00:00,5,61.04,26.26,46.58,36.41,3181.1,11.27,0
2024-06-02 17:00:00,1,49.69,36.32,46.86,40.31,3266.6,9.82,0
2024-06-02 18:00:00,3,34.12,21.11,47.94,58.62,3281.9,7.43,0
2024-06-02 19:00:00,4,18.73,26.59,48.86,38.74,3143.9,7.05,0
2024-06-02 20:00:00,1,47.95,38.66,48.03,47.61,3259.6,10.01,0
2024-06-02 21:00:00,2,71.72,30.04,48.03,46.23,3340.9,12.46,0
2024-06-02 22:00:00,2,75.12,26.16,46.98,46.25,3166.2,12.54,0
2024-06-02 23:00:00,4,55.33,27.22,48.05,42.6,2686.9,11.02,0
2024-06-03 00:00:00,2,79.43,30.15,47.06,35.57,3390.8,12.51,0
2024-06-03 01:00:00,3,49.36,36.48,47.06,23.56,2920.0,10.67,0
2024-06-03 02:00:00,2,64.3,25.35,49.25,52.19,2902.4,10.94,0
2024-06-03 03:00:00,4,43.23,24.21,45.24,37.85,2865.8,9.27,0
2024-06-03 04:00:00,1,42.28,21.11,45.7,29.04,3581.5,9.57,0
2024-06-03 05:00:00,2,39.84,28.52,47.98,45.06,3167.8,8.73,0
2024-06-03 06:00:00,2,19.09,20.97,47.54,43.89,2829.9,7.28,0
2024-06-03 07:00:00,5,69.31,25.68,45.87,48.84,3001.9,11.76,0
2024-06-03 08:00:00,5,40.38,23.46,46.54,49.83,3080.6,9.1,0
2024-06-03 09:00:00,3,37.98,33.37,46.7,35.47,3184.4,8.71,0
2024-06-03 10:00:00,1,32.3,25.46,48.57,35.49,3120.5,7.94,0
2024-06-03 11:00:00,4,46.93,29.98,48.74,40.12,2908.1,10.82,0
2024-06-03 12:00:00,3,76.45,19.98,48.88,49.57,3216.3,12.23,0
2024-06-03 13:00:00,5,81.41,28.66,45.6,29.35,3040.6,12.0,0
2024-06-03 14:00:00,2,25.09,21.98,46.38,42.15,3259.6,7.11,0
2024-06-03 15:00:00,5,44.68,25.87,46.12,48.76,3100.6,9.53,0
2024-06-03 16:00:00,5,34.48,39.06,48.94,47.96,2917.1,8.26,0
2024-06-03 17:00:00,2,64.83,32.66,47.77,48.2,3267.4,11.99,0
2024-06-03 18:00:00,4,54.3,27.36,47.54,50.16,3185.2,10.92,1
2024-06-03 19:00:00,2,40.45,43.99,47.83,22.79,2985.9,8.89,0
2024-06-03 20:00:00,2,51.09,23.42,47.43,53.85,3248.2,9.27,0
2024-06-03 21:00:00,2,42.84,33.83,46.45,44.45,3211.5,8.64,0
2024-06-03 22:00:00,4,74.21,20.34,47.77,53.05,3388.8,12.41,0
2024-06-03 23:00:00,2,58.2,26.78,47.23,34.69,3258.4,10.04,0
2024-06-04 00:00:00,4,60.05,21.26,46.2,30.73,3077.3,10.82,0
2024-06-04 01:00:00,3,10.0,29.29,48.47,53.0,2681.9,6.71,0
2024-06-04 02:00:00,4,49.0,28.28,47.08,35.96,3135.3,10.07,0
2024-06-04 03:00:00,5,81.25,26.46,47.42,41.89,3230.9,13.15,0
2024-06-04 04:00:00,1,69.89,33.46,47.18,47.19,3150.0,11.47,0
2024-06-04 05:00:00,5,22.29,25.16,48.67,46.52,2442.4,7.32,0
2024-06-04 06:00:00,1,45.3,29.63,47.77,49.81,3226.4,9.4,0
2024-06-04 07:00:00,3,31.98,32.1,46.8,43.16,2881.5,8.32,0
2024-06-04 08:00:00,2,75.67,20.58,47.57,36.4,3288.5,12.93,0
2024-06-04 09:00:00,4,53.66,24.26,47.82,47.63,3447.5,10.82,0
2024-06-04 10:00:00,4,38.48,28.27,48.13,46.98,3026.4,8.91,0
2024-06-04 11:00:00,5,50.51,31.15,48.53,29.82,3188.7,10.31,0
2024-06-04 12:00:00,3,10.89,35.11,47.28,50.48,3028.3,5.83,0
2024-06-04 13:00:00,5,33.73,26.92,48.33,24.28,3172.6,8.94,0
2024-06-04 14:00:00,2,50.55,26.42,45.77,49.77,3121.8,9.61,0
2024-06-04 15:00:00,2,62.69,23.64,47.25,38.7,3022.0,11.16,0
2024-06-04 16:00:00,2,20.88,29.65,47.52,45.98,2860.8,7.71,0
2024-06-04 17:00:00,3,44.28,26.51,49.01,45.79,3406.7,9.19,0
2024-06-04 18:00:00,4,65.15,26.63,47.19,43.0,3218.0,10.84,0
2024-06-04 19:00:00,5,28.23,27.53,48.33,44.57,3222.6,7.62,0
2024-06-04 20:00:00,2,53.44,30.76,45.7,42.07,3186.7,11.04,1
2024-06-04 21:00:00,2,50.99,25.18,47.14,47.55,3297.1,8.96,0
2024-06-04 22:00:00,5,75.72,24.14,46.4,59.08,2972.2,12.62,0
2024-06-04 23:00:00,3,46.55,30.16,50.01,32.94,3109.7,9.34,0
2024-06-05 00:00:00,2,47.43,12.87,46.86,20.05,3195.9,9.66,0
2024-06-05 01:00:00,5,62.82,24.98,47.45,40.23,3384.2,11.11,0
2024-06-05 02:00:00,3,30.1,22.24,47.83,38.12,3594.8,8.49,0
2024-06-05 03:00:00,5,46.69,34.02,45.94,39.69,3174.9,9.7,0
2024-06-05 04:00:00,5,43.16,25.8,47.04,35.67,2954.1,9.82,0
2024-06-05 05:00:00,5,47.92,25.2,47.93,48.5,2856.7,10.43,0
2024-06-05 06:00:00,3,62.73,27.76,47.46,33.47,2944.5,11.29,0
2024-06-05 07:00:00,4,58.31,25.02,45.12,46.07,2961.8,10.65,0
2024-06-05 08:00:00,5,38.77,25.99,47.05,46.41,2497.3,9.07,0
2024-06-05 09:00:00,2,52.05,28.49,48.5,44.82,2969.0,10.49,0
2024-06-05 10:00:00,1,72.36,25.89,47.86,47.03,3288.1,11.66,0
2024-06-05 11:00:00,2,37.53,25.85,48.84,48.52,3090.1,8.87,0
2024-06-05 12:00:00,4,52.18,22.95,46.49,42.98,3052.6,10.09,0
2024-06-05 13:00:00,3,47.1,22.23,48.81,39.93,2769.8,9.5,0
2024-06-05 14:00:00,1,49.05,28.3,47.47,45.86,3308.2,9.56,0
2024-06-05 15:00:00,3,25.54,29.53,49.34,45.48,3153.4,7.24,0
2024-06-05 16:00:00,1,71.16,20.86,47.29,49.79,3139.7,12.74,0
2024-06-05 17:00:00,3,38.38,31.8,45.57,29.93,2636.3,8.66,0
2024-06-05 18:00:00,3,65.39,31.82,48.2,41.98,3032.6,12.11,0
2024-06-05 19:00:00,4,40.68,32.87,47.15,34.58,3168.1,9.13,0
2024-06-05 20:00:00,3,40.62,29.5,47.22,45.96,3075.5,8.5,0
2024-06-05 21:00:00,3,68.2,31.19,45.86,48.5,3174.8,11.92,0
2024-06-05 22:00:00,4,64.91,38.93,48.97,41.32,3266.9,10.9,1
2024-06-05 23:00:00,4,53.13,26.49,46.95,37.55,3137.2,10.62,0
2024-06-06 00:00:00,5,61.42,22.77,48.96,47.25,3252.8,11.04,0
2024-06-06 01:00:00,2,45.67,20.33,47.11,41.35,2922.6,9.99,0
2024-06-06 02:00:00,3,49.87,36.78,46.57,52.48,2855.2,10.7,0
2024-06-06 03:00:00,2,40.08,36.84,48.92,54.41,3175.6,8.14,0
2024-06-06 04:00:00,3,63.56,23.38,47.29,50.18,3263.6,11.13,0
2024-06-06 05:00:00,1,39.6,24.36,47.54,43.61,3183.0,8.36,0
2024-06-06 06:00:00,3,72.28,26.38,46.0,56.39,3170.9,13.31,1
2024-06-06 07:00:00,1,45.26,34.12,47.09,43.95,3025.7,9.31,0
2024-06-06 08:00:00,3,50.31,21.56,47.93,39.16,3142.8,9.37,0
2024-06-06 09:00:00,5,61.38,18.17,46.09,38.34,3198.6,12.26,0
2024-06-06 10:00:00,5,50.36,38.84,46.96,37.59,3188.6,9.67,1
2024-06-06 11:00:00,3,45.53,29.56,47.12,42.23,3612.5,8.74,0
2024-06-06 12:00:00,1,49.55,30.27,47.57,45.72,2914.9,9.38,0
2024-06-06 13:00:00,2,63.41,26.97,48.85,33.26,3772.0,11.41,0
2024-06-06 14:00:00,1,40.06,30.33,47.3,38.86,2828.8,9.03,0
2024-06-06 15:00:00,4,48.11,20.43,46.83,43.9,3173.3,9.39,0
2024-06-06 16:00:00,5,50.15,23.8,50.24,47.01,2861.3,9.77,0
2024-06-06 17:00:00,3,62.97,28.53,46.94,42.97,3187.2,11.32,0
2024-06-06 18:00:00,1,48.5,16.65,47.32,44.14,3293.4,10.51,0
2024-06-06 19:00:00,1,77.12,26.49,46.87,35.19,3160.8,12.88,0
2024-06-06 20:00:00,5,47.65,26.18,47.25,36.0,3289.9,9.48,0
2024-06-06 21:00:00,2,46.43,26.49,47.61,41.9,3008.1,9.53,0
2024-06-06 22:00:00,1,47.43,25.24,48.45,45.95,2684.9,10.13,0
2024-06-06 23:00:00,1,30.25,23.02,48.1,43.13,3185.8,8.87,0
2024-06-07 00:00:00,2,34.45,18.89,48.73,35.78,3075.0,7.89,0
2024-06-07 01:00:00,4,42.04,28.72,48.62,40.45,2988.2,9.76,0
2024-06-07 02:00:00,5,67.04,26.5,47.54,53.93,3052.0,11.55,0
2024-06-07 03:00:00,2,49.5,21.12,47.88,46.28,3180.3,9.14,0
2024-06-07 04:00:00,4,42.73,28.31,48.68,41.0,2922.6,8.36,0
2024-06-07 05:00:00,1,68.4,26.53,46.2,36.24,3211.8,12.51,0
2024-06-07 06:00:00,1,73.27,25.69,49.77,38.67,3384.3,13.05,0
2024-06-07 07:00:00,1,68.83,17.22,46.8,43.49,3549.7,11.6,0
2024-06-07 08:00:00,5,37.2,31.41,47.28,43.79,3355.3,8.61,0
2024-06-07 09:00:00,3,42.57,21.83,46.36,46.09,3117.5,8.37,0
2024-06-07 10:00:00,5,77.21,28.32,46.05,46.58,3205.9,13.1,0
2024-06-07 11:00:00,1,53.62,23.96,48.44,40.09,3027.2,10.35,0
2024-06-07 12:00:00,1,45.99,26.06,49.81,38.72,2998.8,8.82,0
2024-06-07 13:00:00,5,60.78,33.76,46.83,57.37,3296.0,11.18,0
2024-06-07 14:00:00,1,65.11,30.66,47.7,39.36,3068.7,10.82,0
2024-06-07 15:00:00,1,41.43,33.65,47.81,33.03,3156.1,9.42,0
2024-06-07 16:00:00,3,53.29,29.65,48.47,31.19,2914.1,9.79,0
2024-06-07 17:00:00,4,63.9,29.98,49.58,40.72,3401.9,11.56,0
2024-06-07 18:00:00,2,32.6,19.09,49.2,48.21,3000.7,7.93,0
2024-06-07 19:00:00,3,50.19,26.41,47.26,38.48,3318.0,8.84,0
2024-06-07 20:00:00,4,33.28,26.88,48.2,52.01,2925.8,8.83,1
2024-06-07 21:00:00,3,35.25,34.12,48.28,41.71,2919.2,9.05,0
2024-06-07 22:00:00,2,41.55,25.47,47.56,49.84,3348.7,8.89,0
2024-06-07 23:00:00,1,57.16,29.32,46.33,37.55,2989.1,10.85,1
2024-06-08 00:00:00,3,45.17,29.13,46.75,37.06,2776.8,9.74,0
2024-06-08 01:00:00,5,40.27,33.79,48.75,42.65,2872.6,9.26,0
2024-06-08 02:00:00,4,50.77,27.33,48.74,45.92,3272.9,10.94,0
2024-06-08 03:00:00,5,32.8,32.14,47.46,40.39,3217.7,8.49,0
2024-06-08 04:00:00,1,56.43,19.48,47.7,44.87,2960.4,10.46,0
2024-06-08 05:00:00,1,66.97,19.93,48.53,47.47,3007.6,11.91,0
2024-06-08 06:00:00,3,48.81,16.58,45.81,32.5,3232.2,9.67,0
2024-06-08 07:00:00,1,46.96,31.93,47.08,39.96,3357.1,9.16,0
2024-06-08 08:00:00,3,55.6,31.37,49.46,39.15,3097.4,11.17,0
2024-06-08 09:00:00,5,19.57,32.48,48.1,37.69,3150.0,7.22,0
2024-06-08 10:00:00,2,58.05,24.61,46.29,45.75,3290.8,9.87,0
2024-06-08 11:00:00,3,96.53,25.18,47.15,41.29,3623.7,14.31,0
2024-06-08 12:00:00,4,48.16,27.39,48.54,28.37,2865.2,10.19,0
2024-06-08 13:00:00,1,48.21,35.22,44.97,40.76,2962.7,9.04,1
2024-06-08 14:00:00,5,61.15,36.47,47.56,35.61,3021.0,10.74,0
2024-06-08 15:00:00,2,74.68,31.97,46.88,47.21,3314.9,13.8,0
2024-06-08 16:00:00,5,64.62,29.66,45.71,48.87,3078.9,11.3,0
2024-06-08 17:00:00,4,17.67,34.68,47.91,25.66,3097.8,7.31,0
2024-06-08 18:00:00,1,58.45,26.72,47.28,37.5,3141.3,11.6,0
2024-06-08 19:00:00,4,88.58,26.05,47.09,46.9,3177.5,13.4,0
2024-06-08 20:00:00,1,59.34,27.35,47.06,33.1,3140.2,11.07,0
2024-06-08 21:00:00,3,32.68,23.11,46.65,47.11,3271.3,9.3,1
2024-06-08 22:00:00,5,54.23,27.12,46.0,50.06,2914.3,10.65,1
2024-06-08 23:00:00,5,30.79,22.41,47.0,40.41,3031.9,9.26,0
2024-06-09 00:00:00,5,68.49,33.13,48.17,38.01,2893.9,11.53,0
2024-06-09 01:00:00,3,35.66,30.72,47.88,25.61,3116.6,9.46,0
2024-06-09 02:00:00,3,51.11,35.15,47.42,48.25,3063.1,10.12,0
2024-06-09 03:00:00,2,37.13,19.85,46.59,55.87,3288.1,8.55,0
2024-06-09 04:00:00,5,41.8,37.51,47.21,54.66,3082.6,9.5,0
2024-06-09 05:00:00,3,72.29,20.14,48.01,42.25,3055.8,12.17,0
2024-06-09 06:00:00,4,51.55,22.01,47.99,34.93,3053.8,10.11,0
2024-06-09 07:00:00,2,41.61,24.9,47.11,47.94,3427.9,9.4,0
2024-06-09 08:00:00,4,32.82,34.54,45.06,40.75,2751.6,7.38,0
2024-06-09 09:00:00,2,21.92,29.13,47.11,44.44,2918.3,6.79,0
2024-06-09 10:00:00,4,31.23,26.78,47.2,43.68,3069.7,8.48,0
2024-06-09 11:00:00,1,51.68,24.04,46.58,43.23,2976.1,10.66,0
2024-06-09 12:00:00,1,64.7,21.12,46.94,50.43,3227.5,11.65,0
2024-06-09 13:00:00,2,41.59,33.66,48.4,49.54,3071.9,9.3,0
2024-06-09 14:00:00,3,73.56,31.99,47.23,40.02,3198.3,12.56,0
2024-06-09 15:00:00,4,39.24,34.76,48.6,35.5,3102.0,9.4,0
2024-06-09 16:00:00,2,46.43,29.98,46.03,24.83,3072.3,8.93,0
2024-06-09 17:00:00,1,33.81,14.79,47.36,39.27,2809.4,8.13,0
2024-06-09 18:00:00,2,64.86,21.78,45.41,35.59,3164.9,11.45,0
2024-06-09 19:00:00,3,81.46,30.32,46.76,47.01,2810.2,13.24,0
2024-06-09 20:00:00,3,23.57,26.15,46.72,38.83,2912.8,6.3,1
2024-06-09 21:00:00,4,44.81,25.21,48.83,40.65,3187.5,8.85,0
2024-06-09 22:00:00,2,68.97,22.48,47.72,49.13,3375.9,11.89,0
2024-06-09 23:00:00,4,28.3,32.74,48.73,44.2,3526.5,8.34,0
2024-06-10 00:00:00,4,58.5,30.28,46.99,42.11,3031.3,10.64,1
2024-06-10 01:00:00,4,68.32,30.51,46.3,55.22,2963.6,11.5,0
2024-06-10 02:00:00,3,51.17,24.83,46.44,47.73,3206.8,10.38,1
2024-06-10 03:00:00,5,58.25,28.88,47.68,40.0,3490.5,10.66,0
2024-06-10 04:00:00,2,76.41,21.31,49.05,41.22,3459.4,13.08,0
2024-06-10 05:00:00,4,79.23,27.35,47.62,49.48,2951.4,12.81,0
2024-06-10 06:00:00,1,49.07,15.36,47.13,43.87,3070.0,9.35,0
2024-06-10 07:00:00,1,42.01,20.16,47.39,34.25,3254.1,9.91,0
2024-06-10 08:00:00,5,36.2,26.39,47.61,48.07,3256.3,9.24,0
2024-06-10 09:00:00,3,64.65,39.88,49.38,52.03,3247.7,10.99,1
2024-06-10 10:00:00,4,29.42,19.0,48.94,49.74,2969.1,8.14,0
2024-06-10 11:00:00,4,46.21,21.78,47.8,53.11,3209.0,9.46,0
2024-06-10 12:00:00,4,51.54,29.08,47.59,57.06,3289.0,10.46,0
2024-06-10 13:00:00,2,42.45,36.85,47.87,54.23,2898.5,8.81,0
2024-06-10 14:00:00,1,54.2,29.01,47.95,45.09,3374.4,10.86,0
2024-06-10 15:00:00,1,88.47,31.51,46.7,42.96,3375.3,14.44,1
2024-06-10 16:00:00,5,48.18,26.31,46.67,29.6,2948.0,9.34,0
2024-06-10 17:00:00,2,43.47,25.45,48.6,42.25,3271.9,9.38,0
2024-06-10 18:00:00,3,65.23,28.41,47.37,46.9,3293.1,12.13,0
2024-06-10 19:00:00,3,53.59,24.71,48.41,42.98,3277.4,9.86,0
2024-06-10 20:00:00,1,71.59,31.62,48.93,30.36,3458.4,11.82,0
2024-06-10 21:00:00,3,52.47,19.97,48.0,40.62,3102.8,10.58,0
2024-06-10 22:00:00,1,46.27,32.45,47.9,46.83,3158.9,9.55,0
2024-06-10 23:00:00,1,23.24,28.2,50.97,33.98,2518.7,6.54,0
2024-06-11 00:00:00,1,25.7,26.93,47.95,42.45,3274.6,7.41,0
2024-06-11 01:00:00,5,22.46,19.79,46.68,44.14,3248.8,8.12,0
2024-06-11 02:00:00,3,55.69,23.1,47.16,50.61,3382.6,11.6,0
2024-06-11 03:00:00,5,29.57,33.99,49.26,53.47,2871.8,7.64,0
2024-06-11 04:00:00,3,68.83,26.96,46.02,40.8,3330.1,11.43,0
2024-06-11 05:00:00,2,50.45,29.39,46.74,43.81,3304.7,9.82,0
2024-06-11 06:00:00,4,46.34,23.6,48.64,43.82,2962.5,10.53,0
2024-06-11 07:00:00,5,37.34,27.85,47.35,46.41,3285.9,9.16,0
2024-06-11 08:00:00,3,59.33,21.14,47.3,46.73,3211.3,11.67,0
2024-06-11 09:00:00,1,37.93,28.5,48.69,51.87,2736.3,9.29,1
2024-06-11 10:00:00,2,35.22,29.85,46.93,25.44,3187.3,7.86,0
2024-06-11 11:00:00,5,67.83,29.6,45.85,46.32,2982.2,11.31,0
2024-06-11 12:00:00,3,55.32,23.48,46.06,46.18,2775.5,10.18,0
2024-06-11 13:00:00,5,46.48,26.29,48.12,40.68,3166.3,9.39,0
2024-06-11 14:00:00,3,59.62,30.69,47.66,27.13,3106.2,10.62,0
2024-06-11 15:00:00,1,50.13,26.94,46.81,42.08,3381.0,9.73,0
2024-06-11 16:00:00,5,55.75,26.56,46.28,37.81,3147.8,10.89,0
2024-06-11 17:00:00,4,37.75,37.52,47.35,53.63,3231.2,8.84,0
2024-06-11 18:00:00,4,81.06,23.25,48.31,46.68,3263.9,13.72,0
2024-06-11 19:00:00,5,41.31,33.4,46.75,36.5,3286.8,9.26,0
2024-06-11 20:00:00,1,73.34,22.23,46.6,29.3,2969.4,12.0,0
2024-06-11 21:00:00,5,47.17,31.27,46.34,46.49,3134.0,9.81,1
2024-06-11 22:00:00,2,62.11,31.54,47.01,47.98,3096.1,10.45,0
2024-06-11 23:00:00,5,61.01,25.45,47.73,41.54,3252.8,9.95,0
2024-06-12 00:00:00,1,67.2,21.91,49.44,47.59,3185.6,12.04,0
2024-06-12 01:00:00,3,37.39,18.15,47.84,39.43,2952.0,9.25,0
2024-06-12 02:00:00,4,66.13,24.92,47.28,50.78,3064.7,11.65,1
2024-06-12 03:00:00,1,77.7,30.63,48.09,50.83,3485.1,12.57,0
2024-06-12 04:00:00,1,46.12,22.61,48.24,30.83,2753.4,8.94,0
2024-06-12 05:00:00,5,50.52,28.48,46.92,32.76,3242.9,10.64,0
2024-06-12 06:00:00,1,42.15,20.62,49.88,56.33,3332.6,9.46,0
2024-06-12 07:00:00,4,44.8,26.83,47.53,48.77,3205.4,9.63,0
2024-06-12 08:00:00,5,75.67,22.26,47.48,34.95,3545.5,12.56,0
2024-06-12 09:00:00,4,34.94,27.61,48.2,30.75,3257.6,8.26,0
2024-06-12 10:00:00,3,35.87,25.49,47.99,43.25,3148.6,8.03,0
2024-06-12 11:00:00,3,74.16,22.05,48.78,35.71,3055.0,12.54,0
2024-06-12 12:00:00,4,59.37,24.71,46.82,40.75,3199.3,10.67,0
2024-06-12 13:00:00,3,81.81,23.33,47.97,43.76,3299.9,12.97,0
2024-06-12 14:00:00,3,43.24,21.43,47.73,41.53,3087.2,10.18,0
2024-06-12 15:00:00,1,51.89,33.41,48.46,50.48,2955.2,10.17,0
2024-06-12 16:00:00,4,40.09,26.2,47.38,54.85,2839.3,7.78,0
2024-06-12 17:00:00,4,52.15,16.99,47.13,39.26,3141.4,9.95,0
2024-06-12 18:00:00,4,23.39,24.88,48.5,33.25,2750.7,6.84,0
2024-06-12 19:00:00,1,60.27,32.57,47.76,45.74,3026.2,10.96,0
2024-06-12 20:00:00,4,54.85,24.19,46.63,54.16,2623.4,9.77,1
2024-06-12 21:00:00,4,49.14,35.49,48.85,39.63,3264.9,10.13,0
2024-06-12 22:00:00,1,44.14,23.72,48.29,48.16,3319.1,9.27,0
2024-06-12 23:00:00,5,36.58,30.52,47.56,35.97,3088.9,8.42,0
2024-06-13 00:00:00,3,60.92,33.18,46.92,43.19,3488.1,11.17,0
2024-06-13 01:00:00,3,32.43,30.25,48.04,33.49,3334.3,8.21,0
2024-06-13 02:00:00,4,57.68,21.13,48.08,42.96,3211.3,10.7,0
2024-06-13 03:00:00,3,81.12,23.29,45.59,43.24,3139.6,13.0,0
2024-06-13 04:00:00,3,72.28,33.85,47.65,47.87,3074.7,12.22,0
2024-06-13 05:00:00,2,27.42,23.98,48.38,53.82,3167.3,7.91,0
2024-06-13 06:00:00,5,41.95,32.88,45.23,39.38,3055.7,9.3,0
2024-06-13 07:00:00,5,56.32,25.85,47.63,28.82,3222.3,11.2,0
2024-06-13 08:00:00,1,48.95,28.71,48.21,41.03,3222.4,9.62,0
2024-06-13 09:00:00,4,29.01,21.07,48.29,43.55,3012.1,8.02,0
2024-06-13 10:00:00,1,55.78,24.96,48.24,44.2,3330.7,11.8,0
2024-06-13 11:00:00,2,49.85,23.62,47.17,41.39,3054.0,9.96,0
2024-06-13 12:00:00,5,78.71,29.13,46.17,54.35,3161.7,12.87,1
2024-06-13 13:00:00,1,46.2,28.47,45.74,43.26,2896.9,8.99,0
2024-06-13 14:00:00,2,67.52,30.31,48.42,42.64,3080.9,11.4,0
2024-06-13 15:00:00,2,30.99,25.55,48.39,36.11,3493.6,8.05,0
2024-06-13 16:00:00,4,34.58,23.35,48.82,29.5,2889.1,8.72,0
2024-06-13 17:00:00,3,60.82,28.91,46.67,45.35,3209.2,11.41,0
2024-06-13 18:00:00,3,66.26,22.85,48.14,45.03,3041.6,11.79,0
2024-06-13 19:00:00,5,35.64,33.39,46.14,34.37,2628.5,8.97,0
2024-06-13 20:00:00,3,50.36,27.43,46.63,42.21,3212.5,9.54,0
2024-06-13 21:00:00,4,29.28,26.37,47.83,40.46,2947.3,8.17,0
2024-06-13 22:00:00,1,47.28,30.31,48.19,37.99,3158.4,9.73,0
2024-06-13 23:00:00,2,62.55,27.62,49.05,37.57,3323.1,11.32,0
2024-06-14 00:00:00,5,43.48,19.71,47.33,45.01,3133.9,9.17,0
2024-06-14 01:00:00,5,46.26,22.69,46.67,40.73,3158.2,9.15,0
2024-06-14 02:00:00,4,33.05,33.29,46.75,37.52,2892.5,7.7,1
2024-06-14 03:00:00,2,40.27,28.42,46.91,35.98,3221.9,9.19,1
2024-06-14 04:00:00,1,76.37,19.59,49.46,42.91,3114.8,12.89,0
2024-06-14 05:00:00,5,51.09,29.76,48.25,49.03,2702.5,10.04,0
2024-06-14 06:00:00,4,34.97,25.2,48.76,43.19,3235.4,8.49,0
2024-06-14 07:00:00,2,45.28,23.63,47.31,40.6,3317.2,9.17,0
2024-06-14 08:00:00,3,26.04,22.28,47.74,43.46,3348.3,7.86,0
2024-06-14 09:00:00,4,34.79,33.0,48.35,51.29,3503.7,8.51,1
2024-06-14 10:00:00,3,70.41,18.17,46.79,46.95,3295.5,11.86,0
2024-06-14 11:00:00,5,47.86,23.81,47.23,44.21,3198.5,10.22,0
2024-06-14 12:00:00,1,78.36,28.6,46.54,48.39,3375.0,13.16,0
2024-06-14 13:00:00,2,48.57,35.89,47.07,41.32,2919.7,9.09,0
2024-06-14 14:00:00,1,49.46,30.77,47.55,43.76,2764.5,9.97,0
2024-06-14 15:00:00,4,59.61,23.77,46.58,39.56,3023.8,10.48,1
2024-06-14 16:00:00,4,9.91,35.65,48.19,29.64,3275.3,6.06,0
2024-06-14 17:00:00,5,53.07,21.22,47.75,45.05,2973.9,8.73,0
2024-06-14 18:00:00,3,49.27,29.33,47.33,44.89,3191.7,10.03,0
2024-06-14 19:00:00,1,72.29,30.44,46.45,41.6,3259.2,12.59,0
2024-06-14 20:00:00,3,64.47,23.59,47.46,50.47,3177.8,11.39,1
2024-06-14 21:00:00,1,32.99,31.49,47.17,36.6,2810.5,7.72,0
2024-06-14 22:00:00,4,68.63,25.43,47.36,31.03,3205.8,12.84,0
2024-06-14 23:00:00,4,46.07,31.48,48.64,37.42,3007.8,10.18,0
2024-06-15 00:00:00,5,36.43,18.8,46.38,31.04,3413.4,8.38,0
2024-06-15 01:00:00,2,52.96,29.67,49.64,45.01,3333.3,10.17,0
2024-06-15 02:00:00,2,46.96,25.94,47.46,37.08,3016.7,8.71,0
2024-06-15 03:00:00,1,73.08,33.75,47.68,50.55,3499.3,12.54,0
2024-06-15 04:00:00,3,55.11,27.78,46.7,49.5,3179.0,9.83,0
2024-06-15 05:00:00,3,53.08,34.25,48.61,36.18,2771.8,10.64,0
2024-06-15 06:00:00,4,63.51,30.54,47.24,37.52,3111.4,11.86,0
2024-06-15 07:00:00,4,66.39,27.36,46.94,47.06,3459.8,11.6,0
2024-06-15 08:00:00,1,61.75,31.94,46.81,49.95,2959.5,10.64,0
2024-06-15 09:00:00,2,71.29,31.97,47.02,29.48,3128.9,12.75,0
2024-06-15 10:00:00,3,59.13,30.36,47.83,44.93,2846.3,10.91,0
2024-06-15 11:00:00,2,52.51,16.54,47.65,27.24,2864.8,10.3,0
2024-06-15 12:00:00,1,68.59,23.09,47.27,39.59,2970.3,11.39,0
2024-06-15 13:00:00,5,48.64,34.92,46.8,50.09,2851.8,9.96,0
2024-06-15 14:00:00,4,50.5,21.72,46.73,63.59,2977.3,9.95,0
2024-06-15 15:00:00,3,75.82,32.41,46.78,42.12,3499.3,11.92,1
2024-06-15 16:00:00,2,74.33,31.53,47.72,34.99,3141.4,13.1,0
2024-06-15 17:00:00,5,49.88,24.37,48.16,38.9,3256.9,10.87,0
2024-06-15 18:00:00,1,43.2,18.02,48.37,42.62,3304.7,9.83,0
